date;AAPL;GE;GME;PG;TSLA
2018-09-06;-0.016617;-0.003981;-0.00738;-0.007684;0.000748
2018-09-07;-0.008068;-0.008793;-0.00062;-0.008953;-0.063036
2018-09-10;-0.013421;0.008871;-0.008059;0.005738;0.084562
2018-09-11;0.025283;-0.014389;0.01;-0.004491;-0.021226
2018-09-12;-0.012419;0.022709;0.030941;0.013413;0.039722
2018-09-13;0.024155;0.00793;0.022809;0.004091;-0.003717
2018-09-14;-0.011351;0.007081;-0.014671;0.001917;0.01983
2018-09-17;-0.026626;0.001577;0.011912;0.007655;-0.00122
2018-09-18;0.001652;-0.00315;-0.006623;-0.002967;-0.03351
2018-09-19;0.000596;0.015798;0.006061;0.0;0.04934
2018-09-20;0.007602;-0.031104;-0.006627;0.016191;-0.002308
2018-09-21;-0.010771;-0.023275;0.001819;0.005389;0.002581
2018-09-24;0.01438;-0.035333;-0.060533;-0.018061;0.001939
2018-09-25;0.006341;-0.040034;0.032217;-0.013647;0.004371
2018-09-26;-0.007966;0.010648;-0.026842;0.001684;0.028539
2018-09-27;0.020552;0.012291;-0.002566;-0.004804;-0.006654
2018-09-28;0.003512;-0.020815;-0.018006;0.004465;-0.139015
2018-10-01;0.006733;0.070859;0.000655;0.005286;0.173471
2018-10-02;0.008889;0.019024;-0.026833;0.008247;-0.031156
2018-10-03;0.012169;0.012987;0.003362;-0.015766;-0.020663
2018-10-04;-0.017581;0.014423;-0.006702;-0.013369;-0.043996
2018-10-05;-0.016229;0.041074;-0.009447;0.002808;-0.070539
2018-10-08;-0.002318;0.032625;0.020436;0.003043;-0.043482
2018-10-09;0.013854;-0.004408;-0.014686;-0.002427;0.048851
2018-10-10;-0.046326;-0.019926;0.004743;-0.009246;-0.022527
2018-10-11;-0.008828;-0.042169;-0.011463;-0.031557;-0.018102
2018-10-12;0.035719;-0.031447;0.00955;0.002409;0.025968
2018-10-15;-0.021386;-0.013799;0.005405;0.013534;0.00313
2018-10-16;0.022037;-0.004115;0.027554;0.010982;0.065488
2018-10-17;-0.004321;0.007438;0.001962;0.010493;-0.01739
2018-10-18;-0.023374;0.015587;-0.016971;-0.011029;-0.028957
2018-10-19;0.01523;0.01454;-0.021912;0.087986;-0.014816
2018-10-22;0.00611;-0.014331;0.026477;-0.008018;0.003654
2018-10-23;0.009427;0.02504;0.009921;0.006467;0.127189
2018-10-24;-0.034302;-0.040977;-0.013098;0.026388;-0.019175
2018-10-25;0.021898;-0.030403;-0.041805;-0.005142;0.091369
2018-10-26;-0.015924;-0.042373;-0.050554;-0.012809;0.050943
2018-10-29;-0.01877;-0.012389;0.05981;0.004325;0.011937
2018-10-30;0.004994;-0.087814;0.009635;0.010766;-0.014783
2018-10-31;0.026067;-0.007859;-0.004772;-0.005718;0.022492
2018-11-01;0.015352;-0.051485;0.05137;0.010262;0.020633
2018-11-02;-0.066331;-0.030271;0.016938;0.002456;0.006187
2018-11-05;-0.028388;-0.001076;-0.039718;0.015477;-0.014463
2018-11-06;0.010814;0.015086;-0.002668;0.003399;-0.000996
2018-11-07;0.030328;-0.023355;-0.003344;-0.002404;0.020818
2018-11-08;-0.003477;-0.01087;-0.002685;0.000767;0.009306
2018-11-09;-0.019282;-0.057143;-0.014805;0.011493;-0.002533
2018-11-12;-0.050374;-0.068765;-0.051913;0.003138;-0.054863
2018-11-13;-0.009991;0.077597;0.0;0.008306;0.022489
2018-11-14;-0.028247;-0.033682;-0.066282;0.000214;0.015558
2018-11-15;0.024679;-0.018029;0.013117;0.003637;0.012907
2018-11-16;0.011076;-0.01836;-0.025895;-0.000107;0.016847
2018-11-19;-0.039632;-0.022444;0.018765;-0.005649;-0.002371
2018-11-20;-0.047778;-0.024235;-0.05756;-0.012756;-0.016918
2018-11-21;-0.00113;0.020915;0.11645;-0.007492;-0.026763
2018-11-23;-0.025399;-0.03073;-0.015317;0.001422;-0.036548
2018-11-26;0.013524;0.001321;0.08;0.00437;0.061904
2018-11-27;-0.002176;-0.01847;0.009602;0.008484;-0.006012
2018-11-28;0.038453;0.040323;0.019701;0.003128;0.011485
2018-11-29;-0.007682;0.02584;-0.025317;-0.002043;-0.01926
2018-11-30;-0.005402;-0.055416;-0.066302;0.018207;0.027288
2018-12-03;0.034942;0.041333;0.015373;-0.012591;0.022854
2018-12-04;-0.043989;-0.067862;-0.026676;-0.000107;0.003375
2018-12-06;-0.01115;0.009615;0.004444;0.002572;0.009341
2018-12-07;-0.035657;-0.046259;0.00885;-0.011759;-0.014034
2018-12-10;0.006588;-0.011412;-0.005117;0.006274;0.020072
2018-12-11;-0.005719;-0.024531;-0.021164;0.009459;0.004409
2018-12-12;0.002787;-0.007396;0.021622;0.001278;-0.000436
2018-12-13;0.01094;0.073025;-0.033258;0.026162;0.027796
2018-12-14;-0.031998;-0.013889;-0.002346;0.001555;-0.029406
2018-12-17;-0.009306;0.007042;-0.008621;-0.040046;-0.047278
2018-12-18;0.012993;0.018182;0.006324;-0.003018;-0.032691
2018-12-19;-0.031192;0.053571;-0.011783;-0.007893;-0.012046
2018-12-20;-0.025235;-0.028721;-0.011924;-0.0085;-0.052828
2018-12-21;-0.038896;-0.038979;-0.037812;-0.00011;0.01392
2018-12-24;-0.025874;-0.032168;-0.024248;-0.039683;-0.076242
2018-12-26;0.070422;0.067919;0.062554;0.03125;0.10393
2018-12-27;-0.00649;-0.016238;-0.017742;0.021423;-0.030544
2018-12-28;0.000512;0.033012;0.00821;-0.009128;0.056116
2018-12-31;0.009665;0.007989;0.027687;0.008116;-0.003205
2019-01-02;0.001141;0.063408;0.035658;-0.006963;-0.068149
2019-01-03;-0.099607;0.001242;-0.007651;-0.007011;-0.031472
2019-01-04;0.042689;0.021092;0.175019;0.02041;0.057698
2019-01-07;-0.002226;0.061968;0.015748;-0.004;0.054361
2019-01-08;0.019063;-0.020595;0.021318;0.003691;0.001164
2019-01-09;0.016982;-0.007009;0.010753;-0.016331;0.009483
2019-01-10;0.003196;0.051765;-0.001252;0.002419;0.019023
2019-01-11;-0.009818;0.0;-0.006892;0.006581;0.006638
2019-01-14;-0.015037;-0.004474;-0.013249;-0.006756;-0.037033
2019-01-15;0.020467;-0.019101;-0.007033;0.009435;0.029994
2019-01-16;0.012217;0.028637;0.009659;-0.006956;0.004703
2019-01-17;0.005938;0.017818;0.00574;-0.00014;0.003641
2019-01-18;0.006159;-0.008753;0.010146;0.008605;-0.129711
2019-01-22;-0.022446;-0.04415;-0.041431;-0.01072;-0.01105
2019-01-23;0.004044;0.008083;0.013752;0.048651;-0.037903
2019-01-24;-0.007926;0.005727;0.020672;-0.005694;0.013631
2019-01-25;0.033137;0.04328;0.006329;-0.007423;0.01897
2019-01-28;-0.009255;-0.025109;-0.025157;-0.000855;-0.002222
2019-01-29;-0.010365;-0.00336;-0.272258;0.000214;0.003644
2019-01-30;0.068335;0.022472;-0.007092;0.010477;0.038022
2019-01-31;0.007201;0.116483;0.0125;0.020631;-0.005668
2019-02-01;0.000481;0.002953;-0.008818;0.010366;0.016904
2019-02-04;0.028405;0.001963;0.011566;0.005745;0.002178
2019-02-05;0.017109;0.041136;0.036939;-0.006019;0.027038
2019-02-06;0.000345;-0.015052;-0.023749;0.004926;-0.012852
2019-02-07;-0.018939;-0.03916;-0.003475;-0.007966;-0.03061
2019-02-08;0.00117;-0.024851;-0.010462;0.005868;-0.005561
2019-02-11;-0.005751;0.022426;-0.004405;0.005731;0.023022
2019-02-12;0.008617;-0.004985;0.022124;0.010074;-0.003292
2019-02-13;-0.004155;0.039078;-0.006926;-0.000202;-0.011674
2019-02-14;0.003643;-0.031823;-0.012206;-0.00786;-0.014278
2019-02-15;-0.002225;0.00498;0.008826;0.000203;0.01353
2019-02-19;0.002993;0.003964;-0.020123;0.015333;-0.007276
2019-02-20;0.006435;-0.002961;0.0;-0.007101;-0.010077
2019-02-21;-0.005639;-0.006931;-0.015179;0.005036;-0.037447
2019-02-22;0.011166;0.013958;0.030825;0.00471;0.011949
2019-02-25;0.007284;0.063913;0.015831;-0.006783;0.013776
2019-02-26;0.000574;0.021926;0.007792;0.002611;-0.003046
2019-02-27;0.003098;0.020638;0.002577;-0.009216;0.056671
2019-02-28;-0.009836;-0.045037;0.002571;-0.00364;0.016331
2019-03-01;0.010511;-0.01155;0.004274;-0.001116;-0.078436
2019-03-04;0.005029;0.010711;-0.015319;0.004368;-0.031989
2019-03-05;-0.00182;-0.047206;0.002593;0.002225;-0.030908
2019-03-06;-0.005754;-0.078868;-0.003448;-0.001615;-0.001085
2019-03-07;-0.011575;0.037322;0.002595;-0.003841;0.001267
2019-03-08;0.002377;0.014815;-0.053494;-0.001421;0.027297
2019-03-11;0.034642;0.033403;0.026436;0.011889;0.023862
2019-03-12;0.011235;-0.014141;0.01865;0.00472;-0.025987
2019-03-13;0.004422;0.026639;0.00959;0.011294;0.019763
2019-03-14;0.011117;0.027944;-0.021589;0.001384;0.003461
2019-03-15;0.013008;-0.03301;0.010046;0.011054;-0.05011
2019-03-18;0.010209;0.024096;0.000904;-0.009078;-0.021566
2019-03-19;-0.007925;-0.00098;-0.009937;0.003842;-0.007496
2019-03-20;0.008739;0.002944;-0.041971;-0.001766;0.022919
2019-03-21;0.03683;0.004892;0.004762;0.00757;0.001535
2019-03-22;-0.020708;-0.028238;-0.009479;-0.008098;-0.034633
2019-03-25;-0.012091;-0.01002;-0.029665;0.002951;-0.015537
2019-03-26;-0.010332;0.022267;0.02071;0.010396;0.028224
2019-03-27;0.008994;-0.013861;-0.005797;-0.001165;0.026366
2019-03-28;0.001326;-0.007028;-0.009718;0.006317;0.01379
2019-03-29;0.006518;0.010111;-0.002944;0.004829;0.00445
2019-04-01;0.006791;0.011011;0.020669;-0.00394;0.033302
2019-04-02;0.014537;0.013861;-0.026037;0.001061;-0.011412
2019-04-03;0.006855;-0.013672;-0.046535;-0.000578;0.020743
2019-04-04;0.00174;-0.006931;0.041537;-0.002507;-0.082348
2019-04-05;0.006694;-0.001994;-0.016949;0.002127;0.026813
2019-04-08;0.015736;-0.051948;0.008114;0.012735;-0.006401
2019-04-09;-0.002999;-0.028451;-0.012072;-0.002953;-0.003258
2019-04-10;0.005614;-0.006508;0.015275;-9.6e-05;0.013771
2019-04-11;-0.008324;-0.004367;-0.021063;0.000956;-0.027675
2019-04-12;-0.000402;-0.013158;-0.045082;0.002959;-0.002682
2019-04-15;0.00181;-0.002222;-0.040773;0.006377;-0.004931
2019-04-16;0.0001;0.017818;0.01566;0.006526;0.026203
2019-04-17;0.019473;-0.002188;-0.015419;0.001653;-0.007792
2019-04-18;0.003594;0.025219;-0.019016;0.00189;0.007484
2019-04-22;0.003287;-0.003209;-0.013683;-0.000377;-0.038462
2019-04-23;0.014423;0.001073;0.027746;-0.026884;0.004377
2019-04-24;-0.001542;-0.001072;0.013498;0.005138;-0.019856
2019-04-25;-0.009075;-0.021459;-0.006659;-0.003954;-0.042643
2019-04-26;-0.004774;0.049342;-0.006704;0.024981;-0.050438
2019-04-29;0.001517;0.016719;-0.014623;-0.010202;0.02692
2019-04-30;-0.019256;0.045221;-0.012557;0.016225;-0.011513
2019-05-01;0.049086;-0.006883;-0.016185;-0.014557;-0.019607
2019-05-02;-0.006508;0.014851;0.030552;0.006004;0.043118
2019-05-03;0.012431;0.02439;0.022805;0.004926;0.044777
2019-05-06;-0.015443;-0.006667;-0.013378;-0.003771;0.001216
2019-05-07;-0.026957;-0.030681;-0.00904;-0.009273;-0.032427
2019-05-08;0.000197;0.004946;-0.009122;0.003534;-0.008986
2019-05-09;-0.010744;-0.011811;-0.019563;-0.0079;-0.011681
2019-05-10;-0.0138;0.008964;-0.004695;0.01698;-0.010166
2019-05-13;-0.058119;-0.025666;-0.025943;0.000943;-0.05223
2019-05-14;0.01583;0.045593;0.032688;-0.004806;0.023347
2019-05-15;0.011979;-0.005814;0.018757;0.010417;-0.00155
2019-05-16;-0.0044;-0.012671;-0.002301;0.013215;-0.015607
2019-05-17;-0.005682;-0.012833;-0.00692;-0.006105;-0.075768
2019-05-20;-0.03127;-0.012;-0.063879;-0.001117;-0.026868
2019-05-21;0.019171;0.008097;0.008685;-0.008944;-0.001363
2019-05-22;-0.020472;-0.006024;-0.02829;0.00329;-0.06022
2019-05-23;-0.01707;-0.034343;-0.025317;0.000375;0.014321
2019-05-24;-0.003841;-0.011506;0.015585;-0.000656;-0.024861
2019-05-28;-0.004135;-0.009524;-0.01023;-0.020902;-0.010124
2019-05-29;-0.004769;0.001068;-0.021964;-0.002585;0.006147
2019-05-30;0.005187;0.010672;0.003963;0.010942;-0.008638
2019-05-31;-0.018116;-0.003168;-0.002632;-0.022975;-0.016258
2019-06-03;-0.01011;0.009534;-0.014512;0.008648;-0.033431
2019-06-04;0.036584;0.049318;0.046854;0.008478;0.081746
2019-06-05;0.016143;-0.011;-0.355499;0.019584;0.015444
2019-06-06;0.014682;0.003033;0.017857;0.00609;0.047612
2019-06-07;0.026617;0.006048;-0.021443;0.012945;-0.007041
2019-06-10;0.012779;0.007014;0.083665;-0.00046;0.040978
2019-06-11;0.01158;0.006965;0.051471;0.006071;0.019823
2019-06-12;-0.003183;0.01581;-0.038462;0.002743;-0.036112
2019-06-13;-0.000206;0.002918;0.036364;0.011215;0.022221
2019-06-14;-0.007262;-0.00776;-0.012281;0.002615;0.004722
2019-06-17;0.005967;-0.017595;0.012433;-0.001888;0.047041
2019-06-18;0.023519;0.036816;0.005263;-0.012524;-0.001289
2019-06-19;-0.002923;-0.007678;-0.017452;0.007482;0.00752
2019-06-20;0.008036;0.028046;-0.017762;0.011954;-0.030076
2019-06-21;-0.003409;-0.014111;-0.019892;-0.004833;0.0102
2019-06-24;-0.001006;-0.019084;-0.009225;0.010162;0.008023
2019-06-25;-0.015158;-0.005837;0.014898;-0.00543;-0.017349
2019-06-26;0.021629;0.004892;0.00367;-0.017812;-0.00223
2019-06-27;-0.0003;0.012658;0.012797;0.000456;0.016281
2019-06-28;-0.009112;0.010577;-0.012635;-0.001184;0.002782
2019-07-01;0.018341;0.012381;-0.02011;0.007661;0.016603
2019-07-02;0.005855;-0.000941;0.003731;0.00896;-0.011533
2019-07-03;0.008287;-0.000942;-0.013011;0.023323;0.046092
2019-07-05;-0.000881;-0.010368;0.039548;-0.008152;-0.007663
2019-07-08;-0.020614;-0.028571;-0.012681;0.007954;-0.011841
2019-07-09;0.006099;0.004902;-0.025688;-0.009996;-0.001216
2019-07-10;0.009889;-0.004878;-0.024482;0.00744;0.038512
2019-07-11;-0.007282;-0.008824;-0.065637;0.005538;-0.001339
2019-07-12;0.007683;0.025717;0.014463;0.005333;0.027158
2019-07-15;0.009395;-0.009643;-0.032587;0.004261;0.034356
2019-07-16;-0.00346;0.010711;-0.025263;0.00355;-0.004418
2019-07-17;-0.005623;-0.038536;-0.053996;0.000431;0.009826
2019-07-18;0.01136;0.008016;-0.041096;0.002121;-0.005179
2019-07-19;-0.014928;-0.001988;0.028572;-0.003725;0.018301
2019-07-22;0.022854;0.016932;-0.041667;0.002522;-0.009683
2019-07-23;0.007818;0.043095;-0.012077;-0.012576;0.017561
2019-07-24;-0.000814;0.002817;-0.002445;-0.010979;0.018104
2019-07-25;-0.007907;-0.023408;-0.02451;0.00151;-0.136137
2019-07-26;0.003478;0.00767;0.007538;0.017381;-0.003409
2019-07-29;0.009339;-0.012369;0.027431;0.011069;0.033898
2019-07-30;-0.004292;0.013488;-0.021845;0.038017;0.027527
2019-07-31;0.020404;-0.006654;-0.002481;-0.019683;-0.002683
2019-08-01;-0.021639;-0.035407;-0.044776;-0.011098;-0.032118
2019-08-02;-0.021158;-0.007937;-0.015625;-0.002484;0.002095
2019-08-05;-0.052348;-0.034;-0.018519;-0.028856;-0.025689
2019-08-06;0.01893;-0.009317;0.026954;0.010612;0.010643
2019-08-07;0.010355;-0.011494;0.0;0.010851;0.011571
2019-08-08;0.022056;0.003171;0.020997;0.016621;0.020907
2019-08-09;-0.008209;-0.035827;-0.077121;-0.00562;-0.013806
2019-08-12;-0.002537;-0.010929;-0.022284;-0.006422;-0.025531
2019-08-13;0.042348;0.033149;-0.011396;0.010515;0.026156
2019-08-14;-0.029765;-0.034225;-0.043228;-0.012452;-0.065447
2019-08-15;-0.004981;-0.112957;-0.033133;0.013818;-0.018122
2019-08-16;0.023595;0.097378;0.034268;0.015248;0.019941
2019-08-19;0.018644;-0.013652;0.018072;0.008894;0.031327
2019-08-20;4.8e-05;-0.033449;0.011834;-0.011144;-0.004276
2019-08-21;0.010839;-0.026253;0.035088;0.002523;-0.02227
2019-08-22;-0.000846;0.003676;0.09322;0.001846;0.005977
2019-08-23;-0.046221;-0.026862;-0.056848;-0.017585;-0.048391
2019-08-26;0.018999;0.010038;0.046575;0.017047;0.017029
2019-08-27;-0.011284;-0.014907;-0.031414;0.010308;-0.004279
2019-08-28;0.00671;0.001261;0.048649;0.007051;0.007053
2019-08-29;0.016932;0.021411;0.090206;-0.001812;0.028387
2019-08-30;-0.001292;0.017263;-0.061466;-0.00784;0.017591
2019-09-03;-0.014564;0.009697;-0.040302;0.009399;-0.002659
2019-09-04;0.016967;0.056423;0.044619;0.015244;-0.019244
2019-09-05;0.019552;0.001136;0.062814;-0.003652;0.04033
2019-09-06;-9.4e-05;-0.011351;0.018913;0.000896;-0.009278
2019-09-09;0.004267;0.028703;0.104408;-0.005697;0.019081
2019-09-10;0.011813;0.020089;0.069328;-0.018744;0.016178
2019-09-11;0.031795;0.02407;-0.098232;0.011595;0.049079
2019-09-12;-0.002259;-0.010684;-0.002179;0.012369;-0.004978
2019-09-13;-0.019432;0.009719;-0.037118;-0.005294;-0.002725
2019-09-16;0.005257;0.004283;-0.013605;-0.019407;-0.009747
2019-09-17;0.003638;-0.002132;-0.004598;0.011775;0.008155
2019-09-18;0.009379;0.002137;0.062356;0.002063;-0.005311
2019-09-19;-0.008125;0.004264;-0.034783;0.004036;0.012773
2019-09-20;-0.014618;-0.005308;0.058559;0.002789;-0.02425
2019-09-23;0.004547;-0.003202;0.068085;0.008017;0.002535
2019-09-24;-0.004755;-0.039615;-0.001992;0.003165;-0.074701
2019-09-25;0.01539;0.021182;0.037924;-0.004773;0.024596
2019-09-26;-0.005158;-0.015284;0.015385;0.010486;0.060603
2019-09-27;-0.004866;0.002217;0.011364;0.002092;-0.001773
2019-09-30;0.023535;-0.011062;0.033708;-0.001525;-0.005204
2019-10-01;0.002768;-0.036913;0.01087;-0.004261;0.015859
2019-10-02;-0.025068;-0.011614;-0.046595;-0.022366;-0.006375
2019-10-03;0.008495;0.023502;0.018797;0.005451;-0.041542
2019-10-04;0.028032;-0.016074;0.023985;0.018564;-0.006866
2019-10-07;0.00022;-0.001167;-0.010811;-0.009355;0.027179
2019-10-08;-0.011715;-0.03271;-0.047359;-0.015549;0.009801
2019-10-09;0.01172;0.008454;-0.045889;0.008683;0.018663
2019-10-10;0.013478;0.011976;0.012024;-0.000328;0.000859
2019-10-11;0.026598;0.04142;0.063366;-0.006971;0.012871
2019-10-14;-0.001439;-0.009091;0.039106;-0.008589;0.036589
2019-10-15;-0.002332;0.019495;0.005376;-0.02374;0.003619
2019-10-16;-0.004037;0.001125;0.048128;0.002816;0.007212
2019-10-17;0.003883;0.01573;0.02551;-0.001311;0.008547
2019-10-18;0.004803;-0.00885;-0.014925;0.007202;-0.019163
2019-10-21;0.017343;-0.018973;-0.001684;0.013706;-0.013427
2019-10-22;-0.002287;0.030717;0.077572;0.026033;0.008205
2019-10-23;0.013419;0.00883;0.00626;0.006711;-0.003521
2019-10-24;0.001645;-0.020788;-0.001555;0.014553;0.176692
2019-10-25;0.012316;0.005587;-0.010904;-0.012341;0.094935
2019-10-28;0.010017;0.007778;-0.025197;0.001866;-0.00128
2019-10-29;-0.023128;0.0;-0.061389;0.000972;-0.035062
2019-10-30;-0.000123;0.114664;-0.013769;0.010842;-0.003826
2019-10-31;0.02261;-0.012859;-0.050611;-0.003442;-0.000286
2019-11-01;0.028381;0.04008;0.073529;-0.00514;-0.005112
2019-11-04;0.006567;0.052987;0.001712;-0.03875;0.013278
2019-11-05;-0.001437;0.00366;0.010256;-0.001428;-0.000787
2019-11-06;0.000428;0.004558;0.030457;0.011943;0.029506
2019-11-07;0.011507;0.024501;0.021346;-0.005818;0.027436
2019-11-08;0.002737;0.020372;-0.0209;0.000669;0.004768
2019-11-11;0.007919;-0.014757;-0.011494;-0.003091;0.023581
2019-11-12;-0.000915;0.006167;-0.016611;-0.000503;0.014025
2019-11-13;0.009582;-0.011384;0.003378;0.01157;-0.010917
2019-11-14;-0.006919;0.0;0.006734;-0.001243;0.009361
2019-11-15;0.011879;0.020372;-0.016722;0.000332;0.008072
2019-11-18;0.005042;-0.006945;-0.044218;0.0112;-0.00619
2019-11-19;-0.003033;0.005245;-0.021352;-0.003856;0.027229
2019-11-20;-0.011642;-0.009565;-0.007273;0.007165;-0.020305
2019-11-21;-0.004483;0.012291;0.007326;-0.015946;0.00741
2019-11-22;-0.000878;0.001735;0.029091;-0.000415;-0.06141
2019-11-25;0.017534;0.002597;0.065371;0.001829;0.009909
2019-11-26;-0.007809;-0.019862;0.011609;0.014522;-0.022061
2019-11-27;0.013432;-0.005286;0.040984;-0.00409;0.007205
2019-11-29;-0.002203;-0.001771;-0.001575;0.002464;-0.004075
2019-12-02;-0.011562;-0.00976;-0.026814;0.005407;0.014942
2019-12-03;-0.01783;-0.015233;-0.008104;0.001874;0.003972
2019-12-04;0.008826;-0.008189;0.050654;0.012851;-0.009429
2019-12-05;0.014671;-0.010092;-0.004666;0.000723;-0.007987
2019-12-06;0.019316;0.02873;0.04375;-0.00345;0.016709
2019-12-09;-0.014;-0.00991;-0.052395;0.005475;0.010837
2019-12-10;0.005844;0.00182;0.028436;-0.004805;0.02742
2019-12-11;0.008529;-0.003633;-0.150538;0.003138;0.011065
2019-12-12;0.002548;0.042844;0.009042;-0.000722;0.01979
2019-12-13;0.013593;-0.008741;-0.023298;0.007225;-0.003586
2019-12-16;0.017118;-0.014991;0.009174;0.000717;0.064483
2019-12-17;0.001965;-0.006267;0.101818;-0.001991;-0.006579
2019-12-18;-0.002389;-0.012613;0.016502;-0.010374;0.037363
2019-12-19;0.001001;0.007299;-0.016234;0.007338;0.027699
2019-12-20;-0.002071;0.0;-0.011551;0.003522;0.003836
2019-12-23;0.016318;0.011786;-0.063439;-0.003669;0.033605
2019-12-24;0.000951;0.002688;-0.030303;0.002562;0.014384
2019-12-26;0.01984;0.003575;-0.007353;0.0;0.01338
2019-12-27;-0.000379;-0.004452;0.092593;0.006948;-0.001299
2019-12-30;0.005935;-0.008945;0.038983;-0.012848;-0.036433
2019-12-31;0.007307;0.00722;-0.008157;0.003455;0.008753
2020-01-02;0.022816;0.068997;0.037829;-0.01193;0.028518
2020-01-03;-0.009722;0.003353;-0.068146;-0.006726;0.029633
2020-01-06;0.007968;0.014202;-0.005102;0.001387;0.019255
2020-01-07;-0.004703;-0.007414;-0.05641;-0.006191;0.038801
2020-01-08;0.016086;-0.009129;0.036232;0.004263;0.049205
2020-01-09;0.021241;-0.002513;-0.02972;0.010938;-0.021945
2020-01-10;0.002261;-0.020151;-0.021622;0.000969;-0.006627
2020-01-13;0.021364;0.03856;0.0;0.00734;0.097689
2020-01-14;-0.013503;-0.007426;-0.132597;-0.001521;0.024883
2020-01-15;-0.004286;-0.0133;-0.021231;0.010185;-0.036102
2020-01-16;0.012527;-0.002527;0.002169;0.000873;-0.009663
2020-01-17;0.011071;-0.002534;0.028139;0.002697;-0.005823
2020-01-21;-0.006777;-0.012701;-0.033684;-0.002532;0.07189
2020-01-22;0.00357;-0.024871;-0.006536;0.001745;0.040863
2020-01-23;0.004816;0.03518;0.013158;-0.004545;0.004635
2020-01-24;-0.002882;-0.005098;-0.064935;0.0012;-0.012898
2020-01-27;-0.029405;-0.023057;-0.009259;0.004395;-0.012039
2020-01-28;0.028289;0.02535;-0.016355;0.002705;0.015913
2020-01-29;0.020932;0.103154;-0.019002;-0.007697;0.024854
2020-01-30;-0.001449;-0.016229;-0.048426;0.007117;0.102962
2020-01-31;-0.044339;-0.021995;-0.022901;-0.01056;0.015231
2020-02-03;-0.002746;-0.015261;0.028646;0.003932;0.198949
2020-02-04;0.033014;0.026101;0.03038;0.004396;0.137256
2020-02-05;0.008154;0.022258;0.027027;0.009152;-0.171758
2020-02-06;0.011697;0.006998;-0.009569;0.002602;0.019409
2020-02-07;-0.01356;-0.009266;-0.07971;-0.008337;-0.001188
2020-02-10;0.00475;0.006235;0.034121;0.000714;0.031027
2020-02-11;-0.006033;-0.004648;0.020305;-0.015931;0.004019
2020-02-12;0.023748;0.024125;0.042289;-0.005718;-0.009156
2020-02-13;-0.007121;-0.016717;-0.019093;0.012232;0.047844
2020-02-14;0.000246;-0.008501;-0.021898;0.009443;-0.004938
2020-02-18;-0.018311;-0.006235;0.00995;-0.010068;0.07296
2020-02-19;0.014483;-0.01098;0.022168;0.004565;0.068756
2020-02-20;-0.010259;-0.006344;-0.00241;0.009088;-0.019631
2020-02-21;-0.022635;-0.022346;-0.024155;0.000948;0.001768
2020-02-24;-0.0475;-0.031837;-0.084158;-0.026835;-0.074595
2020-02-25;-0.033872;-0.045531;-0.037838;-0.015166;-0.040634
2020-02-26;0.015864;-0.032686;-0.047753;-0.010459;-0.026391
2020-02-27;-0.065368;-0.051142;0.023599;-0.055426;-0.128146
2020-02-28;-0.000585;0.047161;0.037464;-0.002379;-0.016215
2020-03-02;0.093101;0.030331;0.063889;0.055904;0.11322
2020-03-03;-0.031759;-0.029438;-0.052219;-0.011626;0.002542
2020-03-04;0.046385;0.006434;0.038568;0.053567;0.005352
2020-03-05;-0.032437;-0.079452;0.050398;-0.023052;-0.033302
2020-03-06;-0.01328;-0.066468;-0.010101;0.000247;-0.029067
2020-03-09;-0.079092;-0.126596;-0.056123;-0.04603;-0.135725
2020-03-10;0.072022;0.077954;0.143243;0.038687;0.061398
2020-03-11;-0.034731;-0.072316;-0.021277;-0.074326;-0.017201
2020-03-12;-0.098755;-0.119367;-0.038647;-0.087373;-0.116172
2020-03-13;0.119808;0.085754;0.153266;0.12009;-0.024851
2020-03-16;-0.128647;-0.151592;-0.04793;-0.04883;-0.185778
2020-03-17;0.04397;0.063063;-0.032037;0.08977;-0.033411
2020-03-18;-0.02448;-0.067797;-0.108747;-0.006681;-0.160344
2020-03-19;-0.007662;-0.018182;0.111406;-0.056364;0.183877
2020-03-20;-0.063486;0.006173;-0.102625;-0.075792;-0.000257
2020-03-23;-0.021244;-0.062883;0.013298;-0.046178;0.015812
2020-03-24;0.100325;0.1473;0.091864;0.057011;0.162817
2020-03-25;-0.005509;0.078459;0.002404;-0.022756;0.067822
2020-03-26;0.052623;0.074074;0.057554;0.064011;-0.020566
2020-03-27;-0.041402;-0.061576;-0.043084;0.025983;-0.026128
2020-03-30;0.028538;0.035433;-0.135071;0.043841;-0.023777
2020-03-31;-0.002041;0.006337;-0.041096;-0.043478;0.043554
2020-04-01;-0.052617;-0.11335;-0.071429;-0.006091;-0.080992
2020-04-02;0.016687;-0.019886;-0.123077;0.046373;-0.056255
2020-04-03;-0.014371;-0.024638;-0.017544;0.005944;0.056197
2020-04-06;0.087238;0.074294;0.103571;0.023723;0.075478
2020-04-07;-0.011582;-0.027663;0.058253;-0.042781;0.056582
2020-04-08;0.025595;0.038407;0.042814;0.020662;0.006215
2020-04-09;0.007216;-0.021918;0.140762;-0.003823;0.04402
2020-04-13;0.019628;-0.016807;0.218509;0.011251;0.136038
2020-04-14;0.050503;-0.012821;0.255274;0.043208;0.090545
2020-04-15;-0.009127;-0.062049;-0.114286;0.002149;0.028089
2020-04-16;0.007946;-0.04;-0.045541;0.00231;0.021073
2020-04-17;-0.013569;0.096154;-0.029821;0.026255;0.011648
